function_id,function_name,sr_content,sr_index,outcome,met_constrains,explanation,status,api_response
13940,tls_parse_ctos_cookie,"The server's extensions MUST contain ""supported_versions""",45,Fully Matches,"[{'C1': {'code': 'if (!WPACKET_put_bytes_u16(&hrrpkt, TLSEXT_TYPE_supported_versions)\n            || !WPACKET_start_sub_packet_u16(&hrrpkt)\n            || !WPACKET_put_bytes_u16(&hrrpkt, s->version)\n            || !WPACKET_close(&hrrpkt)) {\n        WPACKET_cleanup(&hrrpkt);\n        SSLfatal(s, SSL_AD_INTERNAL_ERROR, ERR_R_INTERNAL_ERROR);\n        return 0;\n    }', 'explanation': ""This segment explicitly adds the 'supported_versions' extension to the reconstructed HelloRetryRequest message, thereby fulfilling the RFC requirement that the server's extensions MUST contain 'supported_versions'.""}}]","The function 'tls_parse_ctos_cookie' includes code that reconstructs the HRR message and explicitly inserts the 'supported_versions' extension by writing the TLSEXT_TYPE_supported_versions field along with the server's protocol version (s->version). This directly addresses the spec constraint requiring that the server's extensions include 'supported_versions', thus fully implementing the specified requirement within the scope of this function.",success,
13940,tls_parse_ctos_cookie,"Servers MUST ensure that they negotiate the same cipher suite when receiving a conformant updated ClientHello (if the server selects the cipher suite as the first step in the negotiation, then this will happen automatically).",53,Partially Matches,"[{'C1': {'code': 'if (group_id != s->s3.group_id || s->s3.tmp.new_cipher != ssl_get_cipher_by_char(s, ciphdata, 0)) {\n    SSLfatal(s, SSL_AD_ILLEGAL_PARAMETER, SSL_R_BAD_CIPHER);\n    return 0;\n}', 'explanation': 'This code segment checks that the cipher suite (and related group parameters) embedded in the cookie match the currently selected values in the server connection. This implements the requirement that the server must negotiate the same cipher suite when handling a revised ClientHello, addressing the core of the RFC specification.'}}]","The tls_parse_ctos_cookie function verifies a stateless cookie’s integrity and contents. In doing so, it checks that the cipher suite (and group id) recorded in the cookie match the ones currently selected by the server. This directly supports the RFC requirement that servers must negotiate the same cipher suite when receiving a conformant updated ClientHello. However, since other aspects of the TLS handshake are handled elsewhere, the function only partially implements the overall spec constraint within its isolated logic.",success,
13940,tls_parse_ctos_cookie,It MUST set the ServerHello.legacy_version field to 0x0303 (TLS 1.2).,73,Fully Matches,"[{'C1': {'code': 'if (!WPACKET_put_bytes_u16(&hrrpkt, TLS1_2_VERSION)\n            || !WPACKET_start_sub_packet_u24(&hrrpkt)\n            || !WPACKET_put_bytes_u16(&hrrpkt, s->version)\n            || !WPACKET_close(&hrrpkt)) { ... }', 'explanation': 'This segment of code reconstructs the HelloRetryRequest message and explicitly sets the legacy_version field via WPACKET_put_bytes_u16(&hrrpkt, TLS1_2_VERSION). TLS1_2_VERSION is almost certainly defined as 0x0303, which exactly meets the requirement to set ServerHello.legacy_version to TLS 1.2.'}}]","The function tls_parse_ctos_cookie, while primarily handling cookie verification and HRR reconstruction, contains explicit logic in the HRR packet construction where it sets the legacy_version field to TLS1_2_VERSION (i.e. 0x0303). Therefore, in isolation, the function visibly implements the specification requirement to set ServerHello.legacy_version to TLS 1.2 (0x0303).",success,
13941,tls_parse_ctos_supported_groups,TLS 1.3 implementations MUST NOT send them but might receive them from older TLS implementations.,365,Partially Matches,[],"The provided function is responsible for parsing the supported groups extension received from the client. It validates that the length is correct (ensuring at least one group and that the byte length is a multiple of two) and then stores the list in the connection structure. This behavior aligns with the part of the RFC that states TLS 1.3 implementations might receive these values from older TLS implementations. However, the RFC also mandates that TLS 1.3 implementations MUST NOT send these reserved values, and there is no logic in this function that controls outgoing behavior (i.e. it does not prevent sending reserved groups, nor is it involved in sending at all). Thus, while the receive‐side aspect is partially addressed, the sending restriction is not implemented in this isolated function.",success,
13941,tls_parse_ctos_supported_groups,"Clients MUST NOT act upon any information found in ""supported_groups"" prior to successful completion of the handshake but MAY use the information learned from a successfully completed handshake to change what groups they use in their ""key_share"" extension in subsequent connections.",116,Does Not Match,[],"The code function only performs packet validation and stores the parsed supported_groups data. It does not implement logic that prevents acting upon the supported_groups information prior to handshake completion nor does it use the information from a successfully completed handshake to update key_share usage. In other words, none of the specific conditions (e.g., ensuring the handshake is complete before using the information) or actions (e.g., updating client's key_share preferences based on the received supported_groups) defined in the RFC are handled solely within this function.",success,
13941,tls_parse_ctos_supported_groups,"Peers which receive a message which cannot be parsed according to the syntax (e.g., have a length extending beyond the message boundary or contain an out-of-range length) MUST terminate the connection with a ""decode_error"" alert",311,Fully Matches,"[{'A1': {'code': 'if (!PACKET_as_length_prefixed_2(pkt, &supported_groups_list)\n        || PACKET_remaining(&supported_groups_list) == 0\n        || (PACKET_remaining(&supported_groups_list) % 2) != 0) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    return 0;\n}', 'explanation': ""This code segment checks if the packet cannot be parsed correctly (e.g., incorrect length or multiple issues) and responds by calling SSLfatal with SSL_AD_DECODE_ERROR, which terminates the connection in accordance with the RFC's requirement for a decode_error alert.""}}]","The function validates the syntax of the supported_groups message by ensuring that it has a proper two-byte length-prefixed list, a non-zero length, and an even number of remaining bytes. If any of these checks fail, it immediately terminates the connection with a decode_error alert. Thus, the function visibly fulfills the RFC specification for handling messages that cannot be parsed according to the syntax.",success,
13941,tls_parse_ctos_supported_groups,Implementations MUST NOT offer or negotiate RC4 cipher suites for any version of TLS for any reason.,389,Does Not Match,[],"The provided function, tls_parse_ctos_supported_groups, is solely concerned with parsing the supported groups extension from a client hello message. It validates the length of the list and saves the group's values if appropriate. There is no code in the function that pertains to cipher suite negotiation or explicitly prevents the use of RC4 cipher suites, which is the primary focus of the RFC specification provided (i.e., implementations MUST NOT offer or negotiate RC4 cipher suites for any version of TLS). Therefore, none of the labeled conditions (e.g., C1 regarding RC4 prohibition) or actions are addressed within this function.",success,
13941,tls_parse_ctos_supported_groups,"If not, then it MUST abort the handshake with a ""decode_error"" alert.",27,Fully Matches,"[{'C1': {'code': 'if (!PACKET_as_length_prefixed_2(pkt, &supported_groups_list) || PACKET_remaining(&supported_groups_list) == 0 || (PACKET_remaining(&supported_groups_list) % 2) != 0)', 'explanation': 'This conditional checks that the supported_groups extension data is present, non-empty, and that its length is a multiple of 2 (each group is 2 bytes). It enforces the TLS requirement that the extension data must be correctly formatted.'}}, {'A1': {'code': 'SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);', 'explanation': 'If the conditions fail, the function aborts the handshake with a decode_error alert per the TLS RFC specification.'}}]","The function validates the format of the supported_groups extension in a ClientHello message. It checks that the packet contains a valid length-prefixed list of groups (each of 2 bytes) and, if not, immediately aborts the handshake with a 'decode_error' alert. This directly addresses the TLS RFC's mandate that, if the extension's data is invalid, the handshake must be aborted with a decode_error alert.",success,
13942,tls_parse_ctos_ems,"Peers which receive a message which cannot be parsed according to the syntax (e.g., have a length extending beyond the message boundary or contain an out-of-range length) MUST terminate the connection with a ""decode_error"" alert",311,Fully Matches,"[{'C1': {'code': 'if (PACKET_remaining(pkt) != 0) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    return 0;\n}', 'explanation': 'This code segment checks that the incoming packet for the extension is empty. According to the RFC, if the message is not parsable (such as having extra data), it must trigger a termination with a decode_error alert.'}}, {'A1': {'code': 'SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);', 'explanation': 'This call explicitly terminates the connection using a decode_error alert, fulfilling the action requirement by the RFC for malformed messages.'}}]","The function directly implements the RFC specification by ensuring that the extended master secret extension is empty. If any extra data is present, it immediately calls SSLfatal with the appropriate decode_error alert, thereby adhering to the specified constraints. All required actions are performed within this function, meaning it fully matches the specified requirements.",success,
13942,tls_parse_ctos_ems,"Otherwise, it MUST be set as a zero-length vector (i.e., a zero-valued single byte length field).",19,Fully Matches,"[{'C1': {'code': 'if (PACKET_remaining(pkt) != 0) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    return 0;\n}', 'explanation': 'This code verifies that the extension is empty – i.e., that the length is zero – exactly as required by the specification stating the field MUST be set as a zero-length vector.'}}, {'A1': {'code': 's->s3.flags |= TLS1_FLAGS_RECEIVED_EXTMS;', 'explanation': 'After successfully verifying the extension is empty, the code sets the appropriate flag to indicate that the Extended Master Secret was received. This action supports further protocol decisions downstream.'}}]","The function directly implements the RFC requirement that the Extended Master Secret extension must be an empty vector by explicitly checking that no extra bytes are present. Additionally, it sets a flag indicating the extension's receipt. Both of these actions are fully contained within the function_body, thereby fully matching the corresponding spec constraints.",success,
13942,tls_parse_ctos_ems,"If not, then it MUST abort the handshake with a ""decode_error"" alert.",27,Fully Matches,"[{'C1': {'code': 'if (PACKET_remaining(pkt) != 0) {', 'explanation': 'This check ensures that the extension is empty as required by the RFC specification.'}}, {'A1': {'code': 'SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);', 'explanation': ""This call aborts the handshake using a 'decode_error' alert when the extension is not empty.""}}]","The function verifies that the extended master secret extension is empty and immediately aborts the handshake with a decode_error alert if it detects any extra data, which directly addresses the specified RFC requirements.",success,
13943,tls_parse_ctos_early_data,"Peers which receive a message which is syntactically correct but semantically invalid (e.g., a DHE share of p -1, or an invalid enum) MUST terminate the connection with an ""illegal_parameter"" alert.",312,Fully Matches,"[{'C1': {'code': 'if (PACKET_remaining(pkt) != 0) {\n        SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n        return 0;\n    }', 'explanation': 'This block ensures that if extra data is present in the packet—which would indicate a message that cannot be parsed properly—it terminates the connection with a decode_error alert, as required by the RFC.'}}, {'A1': {'code': 'if (s->hello_retry_request != SSL_HRR_NONE) {\n        SSLfatal(s, SSL_AD_ILLEGAL_PARAMETER, SSL_R_BAD_EXTENSION);\n        return 0;\n    }', 'explanation': 'This block checks if the context indicates a semantically invalid situation (such as processing early data during a HelloRetryRequest) and terminates the connection using an illegal_parameter alert, directly implementing the semantic validation prescribed by the RFC.'}}]","The function_body implements two key aspects from the TLS RFC: it checks for syntactic issues (extra data causing a decode_error) and semantic issues (invalid context causing an illegal_parameter alert). Both error alerts are issued via SSLfatal, which aligns with the requirement to terminate the connection with fatal alerts. As the logic for detecting these conditions is wholly contained within the function, it fully matches the spec constraints.",success,
13943,tls_parse_ctos_early_data,"Peers which receive a message which cannot be parsed according to the syntax (e.g., have a length extending beyond the message boundary or contain an out-of-range length) MUST terminate the connection with a ""decode_error"" alert",311,Fully Matches,"[{'C1': {'code': 'if (PACKET_remaining(pkt) != 0) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    return 0;\n}', 'explanation': ""This block checks if the packet has extra data (i.e. an error in syntax such as length extending beyond the message boundary) and terminates the connection with a decode_error alert, fulfilling the RFC's requirement for unparseable messages.""}}, {'C2': {'code': 'if (s->hello_retry_request != SSL_HRR_NONE) {\n    SSLfatal(s, SSL_AD_ILLEGAL_PARAMETER, SSL_R_BAD_EXTENSION);\n    return 0;\n}', 'explanation': 'This block handles the scenario where a syntactically correct but semantically invalid message is received (e.g., early data received during a HelloRetryRequest), terminating the connection with an illegal_parameter alert, as required by the RFC.'}}]","The function implements both key aspects of the TLS RFC requirement by checking if the received message contains extra data (indicating a syntax parse error) and by validating the context in which early data is received (ensuring that messages that are semantically incorrect trigger the appropriate alert). Both conditions result in calling SSLfatal() with the specified alerts, thereby fully matching the spec constraints as implemented in this function.",success,
13943,tls_parse_ctos_early_data,"If not, then it MUST abort the handshake with a ""decode_error"" alert.",27,Partially Matches,"[{'C1': {'code': 'if (PACKET_remaining(pkt) != 0) {\n        SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n        return 0;\n    }', 'explanation': 'This segment checks that the packet contains no extra data and aborts the handshake with a decode_error alert if extra data is found, which corresponds to the spec requirement.'}}]","The function checks that there are no additional bytes in the received packet, and it aborts the handshake with a decode_error alert if extra bytes are present. This directly addresses one part of the spec (i.e., aborting when there is extraneous data). However, the overall spec context also requires handling of extensions (especially for TLS 1.3 negotiation) and additional conditions regarding legacy ClientHello formatting, which are not directly implemented within this function. Moreover, the additional check for hello_retry_request does not directly correlate with the provided spec. Thus, although the function attempts to implement one of the required checks, it does not fully cover all aspects of the specified TLS RFC.",success,
13945,tls_parse_ctos_psk,"Peers which receive a message which cannot be parsed according to the syntax (e.g., have a length extending beyond the message boundary or contain an out-of-range length) MUST terminate the connection with a ""decode_error"" alert",311,Fully Matches,"[{'C1': {'code': 'if (!PACKET_get_length_prefixed_2(pkt, &identities)) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    return 0;\n}\n\n...\n\nif (!PACKET_get_length_prefixed_2(&binders, &binder)) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    goto err;\n}\n\nif (PACKET_remaining(&binder) != (size_t)hashsize) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    goto err;\n}', 'explanation': ""The function performs several packet-parsing checks. When a parsing error occurs (such as a length extraction failure or binder length mismatch), it immediately calls SSLfatal with SSL_AD_DECODE_ERROR. This behavior directly implements the TLS RFC requirement to terminate the connection with a 'decode_error' alert when a message cannot be parsed according to the syntax.""}}]","The target function visibly implements the TLS RFC specification by checking the syntax of received messages via several PACKET extraction routines. In cases where the message cannot be parsed—due to out-of-range lengths or other malformed inputs—it calls SSLfatal with the decode_error alert. Therefore, this single function fully addresses the specified condition from the RFC without relying on its dependencies.",success,
13945,tls_parse_ctos_psk,"Once all the values which are to be derived from a given secret have been computed, that secret SHOULD be erased.",325,Fully Matches,"[{'A1': {'code': 'OPENSSL_cleanse(pskdata, pskdatalen);', 'explanation': 'The spec requires that once all values derived from a secret are computed, the secret should be erased. In the function, after using the PSK data (from the callback), the code explicitly calls OPENSSL_cleanse to erase the pskdata buffer, thereby fulfilling this action.'}}]","The TLS RFC spec mandates that a secret used to derive values shall be erased once those values are computed. In the provided function, the only secret material that is processed (i.e., the PSK data) is cleaned up via OPENSSL_cleanse immediately after it is used. This cleansing occurs in both the successful and error paths, ensuring that the secret is removed from memory once its purpose is served. Thus, the function visibly implements the secret erasure requirement from the RFC.",success,
13945,tls_parse_ctos_psk,Servers SHOULD provide that level of replay safety by implementing one of the methods described in this section or by equivalent means.,334,Fully Matches,"[{'C1': {'code': 'if (s->max_early_data > 0\n                    && (s->options & SSL_OP_NO_ANTI_REPLAY) == 0\n                    && !SSL_CTX_remove_session(s->session_ctx, sess)) {\n                SSL_SESSION_free(sess);\n                sess = NULL;\n                continue;\n            }', 'explanation': 'This code block implements a replay safety mechanism by ensuring that if early data (0-RTT) is enabled (s->max_early_data > 0) and anti-replay protections are not disabled, the session is removed (using SSL_CTX_remove_session) once it is accepted. This prevents the same 0-RTT handshake from being accepted more than once, fulfilling the replay protection requirement described in the RFC.'}}]","The function tls_parse_ctos_psk contains explicit logic for replay safety: it checks conditions for early data usage, verifies ticket age tolerances, and most importantly, uses SSL_CTX_remove_session to ensure that a session (and thus associated 0-RTT data) is accepted at most once. This addresses the key spec requirement that servers must implement replay protection for early data, meeting the constraint by itself.",success,
13945,tls_parse_ctos_psk,Any ticket MUST only be resumed with a cipher suite that has the same KDF hash algorithm as that used to establish the original connection.,241,Partially Matches,"[{'C1': {'code': 'md = ssl_md(sctx, sess->cipher->algorithm2);\nif (!EVP_MD_is_a(md, EVP_MD_get0_name(ssl_md(sctx, s->s3.tmp.new_cipher->algorithm2)))) {\n    /* The ciphersuite is not compatible with this session. */\n    SSL_SESSION_free(sess);\n    sess = NULL;\n    s->ext.early_data_ok = 0;\n    s->ext.ticket_expected = 0;\n    continue;\n}', 'explanation': ""This segment retrieves the message digest associated with the original session's cipher (which determines the KDF hash algorithm) and compares it to the digest of the new cipher suite. If they do not match, the ticket is discarded. This implements the core requirement that a ticket may only be resumed if the cipher suite uses the same KDF hash algorithm as the original connection.""}}]","The function contains logic that enforces the RFC requirement of matching the KDF hash algorithm between the original session and the resumed session (as seen by comparing the digest values). However, the RFC specification also includes conditions regarding the validation of the SNI and server certificate, which are not addressed within this function. Therefore, while this function enforces the KDF hash algorithm matching requirement, it only partially implements the full set of constraints described in the RFC.",success,
13945,tls_parse_ctos_psk,"For PSKs provisioned via NewSessionTicket, a server MUST validate that the ticket age for the selected PSK identity (computed by subtracting ticket_age_add from PskIdentity.obfuscated_ticket_age modulo 2^32) is within a small tolerance of the time since the ticket was issued (see Section 8).",145,Fully Matches,"[{'C1': {'code': 'age = ossl_time_subtract(ossl_ms2time(ticket_agel), ossl_ms2time(sess->ext.tick_age_add));\n            t = ossl_time_subtract(ossl_time_now(), sess->time);\n            expire = ossl_time_add(t, ossl_ms2time(1000));\n            if (id == 0\n                    && ossl_time_compare(sess->timeout, t) >= 0\n                    && ossl_time_compare(age, expire) <= 0\n                    && ossl_time_compare(ossl_time_add(age, TICKET_AGE_ALLOWANCE), expire) >= 0) {\n                s->ext.early_data_ok = 1;\n            }', 'explanation': 'This segment computes the effective ticket age by subtracting the stored tick_age_add from the obfuscated ticket age and compares it against the elapsed time since the ticket issuance (plus a small 1000ms adjustment) with an additional allowance (TICKET_AGE_ALLOWANCE). It directly implements the RFC requirement to verify that the ticket age is within a small tolerance.'}}, {'A1': {'code': 'if (id == 0\n                    && ossl_time_compare(sess->timeout, t) >= 0\n                    && ossl_time_compare(age, expire) <= 0\n                    && ossl_time_compare(ossl_time_add(age, TICKET_AGE_ALLOWANCE), expire) >= 0) {\n                s->ext.early_data_ok = 1;\n            }', 'explanation': ""This conditional not only validates the ticket age but also determines whether early data (0-RTT) is acceptable. If the ticket age is not within the allowed tolerance, early data is rejected, consistent with the spec's directive to proceed with the handshake but not to assume the ClientHello is fresh.""}}]",The function explicitly computes the ticket age by subtracting the ticket_age_add value from the obfuscated ticket age and compares it with the elapsed time since the ticket's issuance (with an added margin for network latency). This check and subsequent decision to mark or reject early data directly address both the condition and the action required by the RFC for PSKs provisioned via NewSessionTicket.,success,
13945,tls_parse_ctos_psk,"The PSK used to encrypt the early data MUST be the first PSK listed in the client's ""pre_shared_key"" extension.",144,Fully Matches,"[{'C1': {'code': 'if (sess != NULL) {\n    ...\n    if (id == 0)\n        s->ext.early_data_ok = 1;\n    s->ext.ticket_expected = 1;\n    ...\n}\n\n...\nif (id == 0\n    && ossl_time_compare(sess->timeout, t) >= 0\n    && ossl_time_compare(age, expire) <= 0\n    && ossl_time_compare(ossl_time_add(age, TICKET_AGE_ALLOWANCE), expire) >= 0) {\n    /* Ticket age is within tolerance and not expired. We allow it\n     * for early data */\n    s->ext.early_data_ok = 1;\n}', 'explanation': 'The code explicitly checks if the currently processed PSK identity is the first in the list (by verifying that id == 0) and only then enables early data by setting s->ext.early_data_ok to 1. This directly implements the requirement that the PSK used to encrypt early data must be the first PSK listed in the client\'s ""pre_shared_key"" extension.'}}]","The function iterates over the PSK identities provided by the client and, when a valid PSK session is found, it enables early data only if the processed identity is the first one (id == 0). Both branches (using external PSK callback and NewSessionTicket with ticket age check) ensure that early data is enabled solely for the first identity, thereby meeting the RFC specification constraint.",success,
13945,tls_parse_ctos_psk,"Prior to accepting PSK key establishment, the server MUST validate the corresponding binder value (see Section 4.2.11.2 below).",165,Fully Matches,"[{'C1': {'code': 'if (!PACKET_get_length_prefixed_2(pkt, &binders)) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    goto err;\n}\n\n...\n\nif (PACKET_remaining(&binder) != (size_t)hashsize) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    goto err;\n}\nif (tls_psk_do_binder(s, md, (const unsigned char *)s->init_buf->data,\n                      binderoffset, PACKET_data(&binder), NULL, sess, 0, ext) != 1) {\n    // SSLfatal() is called inside tls_psk_do_binder if validation fails\n    goto err;\n}', 'explanation': 'The RFC requires that prior to accepting a PSK key establishment, the server must validate the corresponding binder value. In this function, after parsing the PSK identities, it obtains the binder list, selects the binder corresponding to the chosen PSK, checks that its length matches the expected hash size (ensuring presence of the binder), and then calls tls_psk_do_binder to perform the validation. If any of these checks fail, the function aborts the handshake by calling SSLfatal and returning an error.'}}]","The function implements the critical part of the TLS RFC requirement by explicitly validating the binder value before accepting PSK key establishment. It ensures that a binder is present, of the expected length, and properly validated; if not, it aborts the handshake. This directly addresses the spec constraint that mandates binder validation, thereby fully matching the requirement.",success,
13945,tls_parse_ctos_psk,"Any unknown PSKs (e.g., ones not in the PSK database or encrypted with an unknown key) SHOULD simply be ignored.",162,Fully Matches,"[{'C1': {'code': 'if (ret == SSL_TICKET_NONE || ret == SSL_TICKET_NO_DECRYPT)\n    continue;', 'explanation': 'This code segment shows that when a PSK cannot be decrypted or is not found (i.e. an unknown PSK), the function simply ignores it by continuing to the next identity rather than aborting the handshake. This behavior directly implements the RFC requirement that unknown PSKs be ignored.'}}]","The function scans through the provided PSK identities and, upon failing to retrieve or decrypt a valid PSK (i.e. when the PSK is unknown), it simply continues the loop rather than treating it as an error, which matches the RFC specification. Additionally, if no valid PSK is found, the function returns 1, thus allowing a non-PSK handshake to proceed. Both aspects confirm that the function meets the specified condition.",success,
13945,tls_parse_ctos_psk,"Servers SHOULD NOT attempt to validate multiple binders; rather, they SHOULD select a single PSK and validate solely the binder that corresponds to that PSK.",167,Fully Matches,"[{'C1': {'code': 'for (id = 0; PACKET_remaining(&identities) != 0; id++) { ... if (sess != NULL) { ... break; } ...\n\nfor (i = 0; i <= id; i++) {\n    if (!PACKET_get_length_prefixed_1(&binders, &binder)) {\n        SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n        goto err;\n    }\n}\n\nif (PACKET_remaining(&binder) != (size_t)hashsize) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    goto err;\n}\n\nif (tls_psk_do_binder(s, md, (const unsigned char *)s->init_buf->data,\n                      binderoffset, PACKET_data(&binder), NULL, sess, 0, ext) != 1) {\n    goto err;\n}\n\ns->ext.tick_identity = id;', 'explanation': 'The function iterates through multiple PSK identities but, upon finding a valid session (PSK), it breaks out of the loop and then proceeds to retrieve and validate only the binder corresponding to the selected PSK. This directly implements the RFC requirement that servers should not validate multiple binders, but rather select a single PSK and validate solely its corresponding binder.'}}]","The code function reviews all provided PSK identities until it finds one with an associated valid session, then breaks out of the loop. It then selects the binder corresponding to that single PSK and validates it using tls_psk_do_binder, thereby ensuring that only one binder is validated as per the TLS RFC specification. This demonstrates a full match to the constraint specified in the RFC.",success,
13945,tls_parse_ctos_psk,A TLS implementation SHOULD NOT automatically resend early data; applications are in a better position to decide when retransmission is appropriate.,156,Does Not Match,[],"The provided function is focused on parsing PSK extensions, ticket decryption, and setting flags (such as early_data_ok and ticket_expected) based on the received PSK identity and ticket validity. However, it does not contain any logic to decide whether or not to automatically retransmit early data based on the negotiated ALPN protocol or to prevent automatic retransmission of early data, which is the core requirement of the TLS RFC specification provided. In short, while it marks early data as acceptable in certain conditions, it does not implement the constraint that a TLS implementation SHOULD NOT automatically resend early data unless the negotiated ALPN protocol is the same, thus failing to address the spec constraints directly within this function.",success,
13945,tls_parse_ctos_psk,"If not, then it MUST abort the handshake with a ""decode_error"" alert.",27,Fully Matches,"[{'C1': {'code': 'if (!PACKET_get_length_prefixed_2(pkt, &identities)) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);\n    return 0;\n}', 'explanation': 'This branch checks for correct parsing of the identities field and aborts the handshake with a decode_error alert if the data is malformed.'}}, {'A1': {'code': 'SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_R_BAD_EXTENSION);', 'explanation': 'Multiple parts of the code (for example, during identity and binder parsing) call SSLfatal with SSL_AD_DECODE_ERROR to abort the handshake when extension data does not meet the expected format, in line with the spec requirement.'}}]","The function tls_parse_ctos_psk consistently validates the PSK extension fields. In cases where the expected data is not present or malformed, the code aborts the handshake by calling SSLfatal with a decode_error alert. This directly implements the specified TLS RFC requirement (i.e. if not valid, then abort the handshake with a decode_error alert) within the function body.",success,
13945,tls_parse_ctos_psk,The server MUST ensure that it selects a compatible PSK (if any) and cipher suite.,160,Fully Matches,"[{'C1': {'code': 'if (!EVP_MD_is_a(md,\n                EVP_MD_get0_name(ssl_md(sctx,\n                                        s->s3.tmp.new_cipher->algorithm2)))) {\n            /* The ciphersuite is not compatible with this session. */\n            SSL_SESSION_free(sess);\n            sess = NULL;\n            s->ext.early_data_ok = 0;\n            s->ext.ticket_expected = 0;\n            continue;\n        }', 'explanation': 'This code segment verifies that the hash algorithm associated with the PSK session (obtained from sess->cipher->algorithm2) is compatible with the hash algorithm of the negotiated cipher suite (from s->s3.tmp.new_cipher->algorithm2). By checking the compatibility via EVP_MD_is_a and aborting (freeing the session and resetting flags) if they do not match, the function directly implements the requirement that the server must select a compatible PSK and cipher suite.'}}]","The function tls_parse_ctos_psk explicitly checks for compatibility between the PSK (and its associated hash algorithm) and the cipher suite selected for the connection. This is accomplished by retrieving the message digest for both the PSK session and the new cipher, then ensuring they match; if they do not, the session is discarded. This logic directly addresses the TLS RFC requirement that ""the server MUST ensure that it selects a compatible PSK (if any) and cipher suite.""",success,
13946,tls_parse_ctos_post_handshake_auth,"Peers which receive a message which cannot be parsed according to the syntax (e.g., have a length extending beyond the message boundary or contain an out-of-range length) MUST terminate the connection with a ""decode_error"" alert",311,Fully Matches,"[{'C1': {'code': 'if (PACKET_remaining(pkt) != 0) {\n    SSLfatal(s, SSL_AD_DECODE_ERROR,\n             SSL_R_POST_HANDSHAKE_AUTH_ENCODING_ERR);\n    return 0;\n}', 'explanation': 'This code checks if there is any remaining data in the packet, and if so, it triggers a decode_error alert and terminates the connection, thereby implementing the RFC requirement for handling parsing errors.'}}]","The function explicitly verifies that the incoming packet length is exactly as expected (i.e., zero). If not, it immediately raises a decode_error alert using SSLfatal, which is in accordance with the RFC requirement that messages that cannot be parsed should result in a connection termination with a decode_error alert. Since the relevant condition (C1) is fully handled within this code function, the implementation fully matches the specified constraint.",success,
13948,tls_construct_stoc_server_name,"Values within ""obsolete_RESERVED"" ranges are used in previous versions of TLS and MUST NOT be offered or negotiated by TLS 1.3 implementations.",366,Does Not Match,[],"The provided function deals with constructing the Server Name Indication (SNI) extension and includes logic related to TLS versions (e.g., skipping SNI for TLS 1.3 in session resumption), but it does not contain any logic addressing the RFC specification requirement regarding obsolete_RESERVED values. There is no code that checks for or prevents negotiation of values within the obsolete_RESERVED ranges. Therefore, none of the spec constraints (e.g., the one stating that obsolete_RESERVED values MUST NOT be offered or negotiated in TLS 1.3) are implemented within this function.",success,
13948,tls_construct_stoc_server_name,The OpenPGP certificate type [RFC6091] MUST NOT be used with TLS 1.3.,197,Does Not Match,[],"The function tls_construct_stoc_server_name is solely responsible for constructing the SNI extension and does not implement any logic related to certificate type restrictions. In particular, it does not address the requirement that the OpenPGP certificate type (RFC6091) MUST NOT be used with TLS 1.3. There is no code within this function that checks or prevents the use of the OpenPGP certificate type when TLS 1.3 is negotiated.",success,
