function_id,function_name,sr_content,sr_index,outcome,met_constrains,explanation,status,api_response
10290,TEST,"In particular, it MUST NOT negotiate TLS 1.3.",14,Fully Matches,"[{'C1': {'code': 'SSL_CTX_set_max_proto_version(server_ctx.get(), TLS1_2_VERSION);', 'explanation': 'This line explicitly limits the server’s maximum protocol version to TLS1.2, thereby ensuring that TLS1.3 is not negotiated. This directly satisfies the RFC requirement that it MUST NOT negotiate TLS 1.3.'}}]","The function's core logic sets up the client and server contexts with early data enabled and then explicitly disables TLS1.3 on the server by setting its maximum protocol version to TLS1.2. This ensures that even though the client may predict TLS1.3, the server will only negotiate TLS1.2, leading to an early data version mismatch. Hence, the function fully implements the spec constraint concerning TLS versions independently of any external dependencies.",success,
10291,TEST,The OpenPGP certificate type [RFC6091] MUST NOT be used with TLS 1.3.,197,Does Not Match,[],"The code function focuses on setting up DTLS 1.3 contexts with early data enabled and verifies that early data is disabled in an SSL session. It does not implement any checks, restrictions, or logic related to the use of the OpenPGP certificate type with TLS 1.3 as specified in RFC6091. There is no logic within this function that addresses any conditions or actions pertaining to the OpenPGP certificate type limitation.",success,
10292,TEST,The OpenPGP certificate type [RFC6091] MUST NOT be used with TLS 1.3.,197,Does Not Match,[],"The RFC specification requires that the OpenPGP certificate type MUST NOT be used with TLS 1.3. However, the provided function_body does not contain any logic or checks related to the OpenPGP certificate type. It primarily sets up and manipulates a TLS 1.3 session (e.g., configuring session caching, setting the maximum protocol version to TLS 1.3, and testing session resumability) with no reference to certificate types or constraints from RFC6091. Therefore, the function does not visibly address any condition or action related to the specified RFC.",success,
10295,TEST,"As servers MAY require the presence of the ""server_name"" extension, clients SHOULD send this extension, when applicable.",207,Partially Matches,"[{'C1': {'code': 'ASSERT_TRUE(SSL_early_callback_ctx_extension_get(&client_hello, TLSEXT_TYPE_server_name, &data, &len));\nEXPECT_EQ(Bytes(data, len), Bytes(kServerName));', 'explanation': ""This segment verifies that the 'server_name' extension is present in the parsed ClientHello, which aligns with the RFC requirement that clients SHOULD send this extension when applicable.""}}]","The function explicitly checks for the presence and correctness of the 'server_name' extension in the ClientHello message (meeting condition C1). However, the RFC also discusses the use and handling of trailer sections for HTTP chunked messages, which this function does not address. Since only part of the specification (the server_name extension requirement) is implemented in the function, the overall outcome is 'Partially Matches'.",success,
10295,TEST,"The ""signature_algorithms"" extension MUST be specified, and other extensions may optionally be included if defined for this message.",182,Partially Matches,[],"The RFC requires that the ""signature_algorithms"" extension must be specified. In this test function the input ClientHello messages (both TLS and DTLS versions) include the signature_algorithms extension. The function causes SSL_parse_client_hello to process the entire ClientHello including its extensions and then verifies that the parsed block of extensions (which implicitly contains the signature_algorithms extension) exactly matches the trailing bytes of the input message. However, there is no explicit logic in the function that individually checks or interprets the signature_algorithms extension. Instead, it only does a byte‐for‐byte equality check on the overall extensions field. Because of this, although the input message complies with the RFC (by having the mandatory signature_algorithms extension), the function does not visibly single out or enforce that particular constraint. Thus, the function partially addresses the specification requirement.",success,
10295,TEST,"A client MUST NOT include the ""early_data"" extension in its followup ClientHello.",148,Does Not Match,[],"The RFC specification requires that a client MUST NOT include the 'early_data' extension in its followup ClientHello. In the provided code, the only check regarding extensions is an EXPECT_FALSE call on SSL_early_callback_ctx_extension_get with TLSEXT_TYPE_encrypted_client_hello. This does not correspond to checking for an 'early_data' extension. There is no visible logic in the function that inspects or rejects an 'early_data' extension as specified. Therefore, the code function does not address the given constraint.",success,
10295,TEST,"The server MUST NOT send a ""psk_key_exchange_modes"" extension.",140,Does Not Match,[],"The provided code function ParseClientHello is focused on parsing the ClientHello message, including extracting fields such as random, session_id, server_name, and various extensions. Although it processes a psk_key_exchange_modes extension from the ClientHello input, it does not implement any logic to enforce the RFC requirement that ""the server MUST NOT send a 'psk_key_exchange_modes' extension."" The function does not include any decision-making or handling that prevents sending this extension in server responses. Therefore, no part of the function's logic addresses the specified constraint (labeled here as C1/A1) from the RFC.",success,
10295,TEST,"-If not containing a ""pre_shared_key"" extension, it MUST contain both a ""signature_algorithms"" extension and a ""supported_groups"" extension.",348,Does Not Match,[],"The RFC requires that if the 'pre_shared_key' extension is not present, the message MUST include both 'signature_algorithms' and 'supported_groups' extensions. In the function_body, although the client hello messages include these extensions in the test vectors, there is no visible logic in the function that verifies or enforces this requirement. The function simply parses the client hello message and validates fields such as server_name and cookie, but it does not perform any conditional checks to ensure that when a 'pre_shared_key' extension is absent, both 'signature_algorithms' and 'supported_groups' are present. Therefore, there is no code segment that directly implements this specific RFC constraint.",success,
10295,TEST,Implementations MUST NOT send a ClientHello.legacy_version or ServerHello.legacy_version set to 0x0300 or less.,395,Does Not Match,[],"The RFC constraint requires that implementations must not send a ClientHello with a legacy_version set to 0x0300 or less. In the function, while test vectors are used with legacy_version values (0x03,0x03 for TLS and 0xfe,0xfd for DTLS) that conform to the RFC, there is no logic within the function that enforces or checks that a legacy_version of 0x0300 or less is not sent. The function only parses the provided client hello messages and verifies their contents, without implementing any mechanism that prevents the sending of invalid legacy_version values. Thus, the constraint is not visibly addressed within the function_body.",success,
10295,TEST,"-If containing a ""supported_groups"" extension, it MUST also contain a ""key_share"" extension, and vice versa.",349,Does Not Match,[],"The provided function_body tests the parsing of client hello messages using fixed test vectors that already include both the supported_groups and key_share extensions. However, there is no explicit internal logic or verification within the function that checks the RFC requirement: that if a message contains a supported_groups extension then it MUST also contain a key_share extension, and vice versa. The function merely verifies that the overall parsed output matches the expected bytes, without confirming that the two extensions are conditionally interdependent. Therefore, in isolation, the function does not visibly enforce the specified RFC constraint.",success,
10295,TEST,Such a ClientHello message MUST meet the following requirements:,347,Fully Matches,"[{'C1': {'code': 'EXPECT_EQ(client_hello.version, dtls ? DTLS1_2_VERSION : TLS1_2_VERSION);', 'explanation': 'This line verifies that the legacy_version field in the ClientHello message matches the expected TLS or DTLS version as mandated by the RFC.'}}, {'C2': {'code': 'EXPECT_EQ(Bytes(client_hello.random, client_hello.random_len), Bytes(kRandom));', 'explanation': 'This check confirms that the random field in the ClientHello message is parsed correctly and matches the expected bytes.'}}, {'C3': {'code': 'EXPECT_EQ(Bytes(client_hello.session_id, client_hello.session_id_len), Bytes(kSessionID));', 'explanation': 'This verifies that the legacy_session_id is correctly extracted from the message as required by the spec.'}}, {'A1': {'code': 'if (dtls) {\n  static const uint8_t kCookie[] = {0x01, 0x02, 0x03, 0x04};\n  EXPECT_EQ(Bytes(client_hello.dtls_cookie, client_hello.dtls_cookie_len), Bytes(kCookie));\n} else {\n  EXPECT_EQ(client_hello.dtls_cookie, nullptr);\n  EXPECT_EQ(client_hello.dtls_cookie_len, 0u);\n}', 'explanation': 'This code branch conditionally checks the DTLS-specific legacy_cookie (dtls_cookie), ensuring that when DTLS is used the cookie is parsed correctly, and when not, it is absent. This matches the RFC requirement for DTLS ClientHello messages.'}}, {'A2': {'code': 'std::vector<uint8_t> trailing_data(in.begin(), in.end());\ntrailing_data.push_back(0);\nEXPECT_FALSE(SSL_parse_client_hello(ssl.get(), &client_hello, trailing_data.data(), trailing_data.size()));\nEXPECT_TRUE(ErrorEquals(ERR_get_error(), ERR_LIB_SSL, SSL_R_CLIENTHELLO_PARSE_FAILED));', 'explanation': 'This segment ensures that any trailing or extra data beyond the valid ClientHello message is rejected, which is a required behavior by the RFC.'}}]","The provided function is a test routine that verifies the parsing of a ClientHello message against the expected RFC requirements. It checks critical fields including the legacy version, random, session_id, and DTLS cookie handling, as well as the proper processing of extensions (such as the server_name extension) and rejection of malformed input (e.g. trailing data or invalid bytes). Each check corresponds directly to specific conditions (C1, C2, C3) and actions (A1, A2) as might be specified in the RFC constraints. As such, the function alone visibly implements all the intended spec constraints within its logic.",success,
10295,TEST,"For every TLS 1.3 ClientHello, this vector MUST contain exactly one byte, set to zero, which corresponds to the ""null"" compression method in prior versions of TLS.",22,Partially Matches,"[{'C1': {'code': 'static const uint8_t kCompressionMethods[] = {0x00};\nEXPECT_EQ(Bytes(client_hello.compression_methods, client_hello.compression_methods_len), Bytes(kCompressionMethods));', 'explanation': 'This segment verifies that the parsed ClientHello message’s legacy_compression_methods field is exactly one byte containing 0x00, which is the TLS 1.3 requirement. However, the function does not address the Max-Forwards related conditions from the provided spec context.'}}]","The function directly tests the TLS 1.3 ClientHello parsing and specifically checks that the compression methods vector contains exactly one zero byte, thereby implementing that part of the RFC. It does not include any logic to handle conditions or actions related to a Max-Forwards header or other HTTP-related context, so while it addresses the TLS compression method check (C1), it only partially matches the full spec constraints provided.",success,
10295,TEST,"In TLS 1.3, the client indicates its version preferences in the ""supported_versions"" extension (Section 4.2.1) and the legacy_version field MUST be set to 0x0303, which is the version number for TLS 1.2.",15,Partially Matches,"[{'A1': {'code': 'EXPECT_EQ(client_hello.version, dtls ? DTLS1_2_VERSION : TLS1_2_VERSION);', 'explanation': ""This line verifies that the legacy_version field in the parsed ClientHello is set to TLS1_2_VERSION (0x0303 for TLS) or the corresponding DTLS version, which addresses the RFC requirement that legacy_version must be set to 0x0303 in TLS 1.3. However, while the test input includes a supported_versions extension indicating version preferences, the function does not explicitly validate or extract the client's version advertised in that extension.""}}]","The provided code function includes logic that checks the legacy_version field against the expected TLS1_2_VERSION, thus fulfilling the RFC requirement that legacy_version is set to 0x0303 (for TLS). However, although the test vector contains the supported_versions extension which should indicate the client's version preference in TLS 1.3, the function does not explicitly check the contents of this extension. Therefore, the function only partially implements the RFC specification related to version negotiation by itself.",success,
10295,TEST,"Clients which desire the server to authenticate itself via a certificate MUST send the ""signature_algorithms"" extension.",82,Does Not Match,[],"The provided function is a test case that parses a ClientHello message and verifies various fields such as random, session_id, cipher_suites, and extensions. Although the constructed ClientHello messages include a signature_algorithms extension, the function does not contain any explicit logic that addresses the RFC requirement stating that clients desiring server certificate authentication MUST send the signature_algorithms extension. In other words, there is no code that checks for or enforces this specific constraint within the function_body itself; it merely processes a pre-constructed message that already contains the extension without validating the necessity of its presence. Consequently, the function does not visibly implement the specified RFC constraint.",success,
10295,TEST,"Implementations which have the same policy in both cases MAY omit the ""signature_algorithms_cert"" extension.",85,Does Not Match,[],"The spec requires that implementations may omit the ""signature_algorithms_cert"" extension if the policy is the same in both cases. The provided function_body, however, is focused on parsing a ClientHello message by validating various fields, including the ""signature_algorithms"" extension, and does not contain any logic to address or implement the optional omission of the ""signature_algorithms_cert"" extension. No part of this function explicitly handles or checks the condition specified in the RFC. Therefore, the function does not visibly address the labeled spec constraint.",success,
10299,NewClientContext,The OpenPGP certificate type [RFC6091] MUST NOT be used with TLS 1.3.,197,Does Not Match,[],"The provided function focuses on creating a TLS client context by setting up credentials using a SPAKE2+ client protocol and does not contain any logic that checks or prevents the use of the OpenPGP certificate type with TLS 1.3. There is no visible code addressing any condition (e.g., C1) or action (e.g., A1) that relates to the RFC6091 specification regarding the OpenPGP certificate type in TLS 1.3. The function does not perform any checks about the certificate type being used, and thus it does not implement the specified RFC constraint.",success,
10300,NewServerContext,The OpenPGP certificate type [RFC6091] MUST NOT be used with TLS 1.3.,197,Does Not Match,[],"The provided function solely creates an SSL context using TLS_method() and sets up credentials using SSL_CREDENTIAL_new_spake2plusv1_server. There is no logic within the function that checks or prevents the use of the OpenPGP certificate type with TLS 1.3, as mandated by RFC6091. None of the spec constraints (e.g., any conditions like C1 or actions like A1) are addressed in the function body.",success,
10304,TEST_F,Implementations MUST NOT offer or negotiate RC4 cipher suites for any version of TLS for any reason.,389,Does Not Match,[],"The provided function tests handshake limits and client-server interactions related to password verification and brute-force resistance, but it does not contain any code that explicitly addresses the RFC requirement to not offer or negotiate RC4 cipher suites. There is no logic disabling or checking for RC4 or handling cipher negotiation within this function.",success,
10304,TEST_F,"Application Data MUST NOT be sent prior to sending the Finished message, except as specified in Section 2.3.",1,Does Not Match,[],"The RFC specification requires that application data is not sent prior to sending the Finished message. The function_body is focused on testing handshake limits and credential validations (e.g., counting unfinished handshakes against a limit and validating credentials using PAKE), rather than enforcing or checking the ordering of message transmission related to the Finished message. There is no visible logic within the function_body that ensures that application data is not sent before the Finished message. Therefore, none of the labeled conditions (e.g., C1) or actions (e.g., A1) corresponding to the RFC constraint are implemented in this code function.",success,
10308,Init,"Implementations MUST NOT use the Truncated HMAC extension, defined in Section 7 of [RFC6066], as it is not applicable to AEAD algorithms and has been shown to be insecure in some scenarios.",399,Does Not Match,[],"The RFC specification requires that implementations must not use the Truncated HMAC extension. The given function only initializes AEAD contexts by creating null cipher objects for read and write epochs. It does not contain any logic that checks for, prevents, or even references the Truncated HMAC extension. Thus, within this function's own code, there is no implementation addressing the spec constraint related to the Truncated HMAC extension.",success,
10325,ssl_free,Implementations MUST NOT offer or negotiate RC4 cipher suites for any version of TLS for any reason.,389,Does Not Match,[],"The provided function 'ssl_free' only handles shutdown and freeing of an SSL object and does not address any logic related to prohibiting or negotiating RC4 cipher suites as required by the specification. No part of its code inspects, rejects, or filters out RC4 usage.",success,
10329,dtls1_open_app_data,"Zero-length fragments of Application Data MAY be sent, as they are potentially useful as a traffic analysis countermeasure.",283,Fully Matches,"[{'C1': {'code': 'if (record.empty()) {\n    return ssl_open_record_discard;\n}', 'explanation': 'This code segment explicitly checks if the application data record is empty and then discards it, which is in line with the RFC specification that allows zero‐length fragments of Application Data. By not treating an empty fragment as an error and simply discarding it, the function adheres to the permitted behavior as described in the spec.'}}]","The RFC states that zero-length fragments of Application Data may be sent, and the function dtls1_open_app_data implements corresponding logic by checking for an empty record and discarding it. No additional handling is necessary since the RFC only requires acceptance of such fragments, not further processing. Therefore, the function fully meets the relevant specification constraint.",success,
10329,dtls1_open_app_data,"If a TLS implementation receives an unexpected record type, it MUST terminate the connection with an ""unexpected_message"" alert.",272,Fully Matches,"[{'C1': {'code': 'if (type != SSL3_RT_APPLICATION_DATA) {\n    OPENSSL_PUT_ERROR(SSL, SSL_R_UNEXPECTED_RECORD);\n    *out_alert = SSL_AD_UNEXPECTED_MESSAGE;\n    return ssl_open_record_error;\n  }', 'explanation': 'This code segment checks if the received record type is not SSL3_RT_APPLICATION_DATA, and if so, it issues an error by setting the alert to SSL_AD_UNEXPECTED_MESSAGE and terminating the connection—directly implementing the RFC requirement.'}}]","The function explicitly detects unexpected record types. When a record type other than the expected application data is received, it responds by setting the 'unexpected_message' alert and terminating the connection. This behavior exactly fulfills the RFC specification that mandates termination with an unexpected_message alert upon receipt of an unexpected record type.",success,
10329,dtls1_open_app_data,-Handshake messages MUST NOT be interleaved with other record types.,275,Partially Matches,"[{'C1': {'code': 'if (type == SSL3_RT_HANDSHAKE) {\n    // Process handshake fragments for DTLS 1.3 post-handshake messages.\n    if (ssl_protocol_version(ssl) >= TLS1_3_VERSION) {\n      if (!dtls1_process_handshake_fragments(ssl, out_alert, record_number, record)) {\n        return ssl_open_record_error;\n      }\n      return ssl_open_record_discard;\n    }\n    ...\n}', 'explanation': 'The function explicitly checks if the incoming record is of type handshake and then processes or discards it rather than passing it to the application. This handling ensures that handshake messages are kept separate from application data, which partially addresses the RFC requirement that handshake messages MUST NOT be interleaved with other record types.'}}]","The function distinguishes records by type. When a handshake message is received, it is processed internally (or discarded) instead of being delivered as application data. This behavior partially meets the specification that handshake messages must not be interleaved with other record types. However, the function does not perform a full verification of record ordering or interleaving beyond this type‐based segregation, so it only partially matches the constraint.",success,
10330,dtls1_write_app_data,"Alert messages (Section 6) MUST NOT be fragmented across records, and multiple alert messages MUST NOT be coalesced into a single TLSPlaintext record.",281,Does Not Match,[],"The function dtls1_write_app_data deals solely with writing application data records in DTLS and does not include any logic that addresses the RFC requirement for alert messages, i.e. ensuring that alert messages are not fragmented across records and that multiple alert messages are not coalesced into a single TLSPlaintext record. The comment ""// DTLS does not split the input across records."" pertains only to application data and does not implement handling of alert messages as specified by the RFC.",success,
10330,dtls1_write_app_data,"Zero-length fragments of Application Data MAY be sent, as they are potentially useful as a traffic analysis countermeasure.",283,Fully Matches,"[{'C1': {'code': 'if (in.empty()) {\n    *out_bytes_written = 0;\n    return 1;\n}', 'explanation': 'This segment explicitly handles the case of zero-length fragments of Application Data by returning success (with 0 bytes written), which aligns with the RFC specification that such fragments MAY be sent.'}}]","The function checks if the input data is empty and, if so, returns success without error. This behavior directly addresses the RFC requirement that zero-length fragments of Application Data may be sent. No other parts of the RFC are required to be handled within this function, and by itself, it fully implements the relevant constraint.",success,
10330,dtls1_write_app_data,"In addition, to avoid accidental misuse, TLS implementations MUST NOT enable 0-RTT (either sending or accepting) unless specifically requested by the application and MUST NOT automatically resend 0-RTT data if it is rejected by the server unless instructed by the application.",407,Does Not Match,[],"The RFC specifies that TLS implementations must not enable 0-RTT (either sending or accepting) unless explicitly requested by the application and must not automatically resend 0-RTT data if rejected. In the provided function, there is only a TODO comment regarding the use of the 0-RTT epoch, but there is no implemented logic to check if 0-RTT has been specifically requested or to prevent automatic resending. This function does not include any conditional code addressing these requirements, hence it does not visibly implement the specified RFC conditions.",success,
10330,dtls1_write_app_data,-Handshake messages MUST NOT be interleaved with other record types.,275,Does Not Match,[],"The specified RFC states that handshake messages MUST NOT be interleaved with other record types. The provided function, dtls1_write_app_data, only writes application data (SSL3_RT_APPLICATION_DATA) and does not include any logic to handle or check handshake messages. There is no code in this function ensuring that handshake messages are kept separate from other record types. Thus, the function does not visibly address the RFC constraint.",success,
10330,dtls1_write_app_data,Application protocols MUST NOT use 0-RTT data without a profile that defines its use.,406,Does Not Match,[],"The RFC states that application protocols must not use 0-RTT data without a profile that defines its use. In the provided function, there is merely a TODO comment (""// TODO(crbug.com/381113363): Use the 0-RTT epoch if writing 0-RTT"") indicating that the handling for 0-RTT is not yet implemented. The function currently does not include any logic to verify whether 0-RTT data is allowed or whether an appropriate profile exists. Thus, within the function_body itself, none of the constraints from the RFC are fully addressed.",success,
10331,dtls1_write_record,"When generating a TLSCiphertext record, implementations MAY choose to pad.",299,Does Not Match,[],"The provided dtls1_write_record function does not include any explicit logic related to the optional padding of the TLSCiphertext record as specified by the RFC ('implementations MAY choose to pad'). The function simply checks the input size, prepares a buffer, and calls dtls_seal_record to seal the record without any conditional or explicit handling of padding. Therefore, none of the labeled conditions (e.g., C1) or actions (e.g., A1) related to the option of padding are visibly implemented within this function.",success,
10332,dtls1_dispatch_alert,Implementations MUST NOT offer or negotiate RC4 cipher suites for any version of TLS for any reason.,389,Does Not Match,[],"The provided function, dtls1_dispatch_alert, is solely responsible for dispatching alert messages and does not include any logic related to the negotiation or exclusion of the RC4 cipher suites. The RFC specification mandates that implementations MUST NOT offer or negotiate RC4 cipher suites for any TLS version, but the code function does not reference, check, or handle any logic regarding cipher suites at all. Therefore, no part of the function addresses this requirement, resulting in an overall judgment of 'Does Not Match'.",success,
10334,Record,Servers SHOULD provide that level of replay safety by implementing one of the methods described in this section or by equivalent means.,334,Fully Matches,"[{'C1': {'code': 'if (seq_num > max_seq_num_) {\n    uint64_t shift = seq_num - max_seq_num_;\n    if (shift >= kWindowSize) {\n      map_.reset();\n    } else {\n      map_ <<= shift;\n    }\n    max_seq_num_ = seq_num;\n}', 'explanation': 'This segment checks whether the incoming sequence number is higher than the current maximum and adjusts the replay window accordingly. It directly implements the required replay safety method by shifting/resetting the window, which is one of the means to provide replay protection as required by the RFC.'}}, {'A1': {'code': 'uint64_t idx = max_seq_num_ - seq_num;\nif (idx < kWindowSize) {\n    map_[idx] = true;\n}', 'explanation': 'This part records the occurrence of the sequence number within the valid replay window. By marking the corresponding bit in the bitmap, it fulfills the action of marking a message as seen, thereby preventing replay.'}}]","The DTLSReplayBitmap::Record function implements a replay protection mechanism by maintaining a sliding window of sequence numbers using a bitmap. It checks if the new sequence number is beyond the current maximum (C1) and then appropriately shifts or resets the window. Finally, it records the sequence number within that window (A1). This approach directly addresses the RFC requirement for replay safety by implementing one of the recommended methods.",success,
10335,dtls_record_version,Implementations MUST NOT send any records with a version less than 0x0300.,397,Does Not Match,[],"The RFC requires that implementations MUST NOT send any records with a version less than 0x0300. However, in the function dtls_record_version, there is no explicit check to ensure that the returned record version is at least 0x0300. The function selects a version based solely on ssl->s3->version and the result of ssl_protocol_version(ssl) without verifying the lower bound. Thus, no part of the function's logic visibly enforces the constraint, and it does not meet the specified requirement.",success,
10341,parse_dtls13_record,"Implementations MUST NOT use the Truncated HMAC extension, defined in Section 7 of [RFC6066], as it is not applicable to AEAD algorithms and has been shown to be insecure in some scenarios.",399,Does Not Match,[],"The RFC specification requires that implementations MUST NOT use the Truncated HMAC extension. In this code function, there is no evidence of any handling, checking, or decision logic that relates to the truncated HMAC extension. The function solely focuses on parsing DTLS 1.3 records (reconstructing epoch, processing sequence numbers, decrypting record headers, etc.) and does not implement or reference any behavior that would prevent the use of a truncated HMAC extension. Therefore, the function does not address the specified RFC requirement.",success,
10344,dtls_open_record,The presence of padding does not change the overall record size limitations: the full encoded TLSInnerPlaintext MUST NOT exceed 2^14 + 1 octets.,304,Partially Matches,"[{'C1': {'code': 'size_t plaintext_limit = SSL3_RT_MAX_PLAIN_LENGTH + (has_padding ? 1 : 0);\nif (out->size() > plaintext_limit) {\n    OPENSSL_PUT_ERROR(SSL, SSL_R_DATA_LENGTH_TOO_LONG);\n    *out_alert = SSL_AD_RECORD_OVERFLOW;\n    return ssl_open_record_error;\n}', 'explanation': 'This code segment enforces that the plaintext length, including the effect of padding (by adding 1 in TLS1.3), does not exceed the maximum TLSInnerPlaintext size of 2^14 + 1 octets, which directly implements the TLS record size limitation specified. However, the additional HTTP message framing and Content-Length conditions specified in the overall RFC context are not addressed in this function.'}}]","The function includes logic to check that the decrypted plaintext (TLSInnerPlaintext) does not exceed SSL3_RT_MAX_PLAIN_LENGTH plus an extra octet for padding when applicable, which corresponds to the TLS record size limitation given in the RFC specification regarding padding. Nonetheless, none of the HTTP framing concerns (such as invalid Content-Length or close-delimited responses) described in the specification context are addressed within the function. Thus, the function partially matches the specification by handling only the TLS inner plaintext size constraint.",success,
10344,dtls_open_record,Implementations MUST limit their scanning to the cleartext returned from the AEAD decryption.,302,Fully Matches,"[{'C1': {'code': 'if (!record.read_epoch->aead->Open(out, record.type, record.version,\n                                     dtls_aead_sequence(ssl, record.number),\n                                     record.header,\n                                     cbs_to_writable_bytes(record.body))) {\n    ...\n}\n\nif (out->size() > plaintext_limit) {\n    OPENSSL_PUT_ERROR(SSL, SSL_R_DATA_LENGTH_TOO_LONG);\n    *out_alert = SSL_AD_RECORD_OVERFLOW;\n    return ssl_open_record_error;\n}\n\nif (has_padding) {\n    do {\n      if (out->empty()) {\n        OPENSSL_PUT_ERROR(SSL, SSL_R_DECRYPTION_FAILED_OR_BAD_RECORD_MAC);\n        *out_alert = SSL_AD_DECRYPT_ERROR;\n        return ssl_open_record_error;\n      }\n      record.type = out->back();\n      *out = out->subspan(0, out->size() - 1);\n    } while (record.type == 0);\n}', 'explanation': ""The function first decrypts the incoming ciphertext using the AEAD decryption (via a call to aead->Open) into the 'out' buffer and then performs all subsequent checks—such as verifying the plaintext length and scanning for padding—strictly on the decrypted 'out' data. This limits all scanning to the cleartext returned from the AEAD decryption, fully implementing the specified constraint.""}}]","The function decrypts the record using AEAD decryption and then limits all processing (length checks, padding removal, and extraction of the record type) exclusively to the plaintext stored in the 'out' buffer. Thus, the implementation directly addresses the RFC specification requiring that scanning be confined to the cleartext output of the decryption, and it does so entirely within the function body.",success,
10344,dtls_open_record,"Zero-length fragments of Application Data MAY be sent, as they are potentially useful as a traffic analysis countermeasure.",283,Does Not Match,[],"The RFC requirement states that zero‐length fragments of Application Data MAY be sent as a countermeasure, but the code function does not visibly implement logic to allow such fragments. In the case of an empty input (in.empty()), the function immediately returns ssl_open_record_partial, which is different from explicitly processing a valid zero‐length fragment. In the TLS1.3 path, the padding removal loop expects at least one byte to extract the record type; if the decrypted payload (out) is empty, it triggers an error (ssl_open_record_error). Therefore, within this function there is no logic that explicitly acknowledges or permits legitimate zero‐length Application Data fragments as described in the RFC spec.",success,
10344,dtls_open_record,"Implementations MUST NOT use the Truncated HMAC extension, defined in Section 7 of [RFC6066], as it is not applicable to AEAD algorithms and has been shown to be insecure in some scenarios.",399,Does Not Match,[],"The provided code function does not contain any logic addressing the spec constraint regarding the Truncated HMAC extension from RFC6066. There is no verification, check, or implementation detail in the function that explicitly prevents or avoids the use of the Truncated HMAC extension. All the logic in the function relates to DTLS record processing and AEAD decryption rather than implementing any restriction on truncated HMAC; therefore, the function does not visibly address the specified constraint.",success,
10347,dtls_max_seal_overhead,"Implementations MUST NOT use the Truncated HMAC extension, defined in Section 7 of [RFC6066], as it is not applicable to AEAD algorithms and has been shown to be insecure in some scenarios.",399,Does Not Match,[],"The provided function calculates the maximum seal overhead for DTLS records by summing the record header length and AEAD overhead (with a DTLS 1.3 adjustment), but it does not include any logic that addresses or enforces the prohibition against using the Truncated HMAC extension as specified. There is no reference to truncated HMAC in the code, and thus the function does not visibly implement the spec’s requirement.",success,
10348,dtls_seal_prefix_len,"Implementations MUST NOT use the Truncated HMAC extension, defined in Section 7 of [RFC6066], as it is not applicable to AEAD algorithms and has been shown to be insecure in some scenarios.",399,Does Not Match,[],"The provided code function does not include any logic related to ensuring that the Truncated HMAC extension is not used, as required by the RFC specification. Instead, it only calculates and returns the length of the DTLS seal prefix by summing the DTLS record header length and the explicit nonce length from the AEAD. There is no visible reference or check against using the Truncated HMAC extension in this function.",success,
10350,dtls_seal_record,"Implementations MUST NOT use the Truncated HMAC extension, defined in Section 7 of [RFC6066], as it is not applicable to AEAD algorithms and has been shown to be insecure in some scenarios.",399,Does Not Match,[],"The RFC specification requires that implementations must not use the Truncated HMAC extension. Within the function_body, there is no logic that checks for, prevents, or otherwise addresses the use of the Truncated HMAC extension. Although the function uses AEAD algorithms (which by their nature do not involve HMAC), there is no explicit code enforcing the exclusion of the Truncated HMAC extension. Since no labeled condition (e.g., C1) or action (e.g., A1) addressing the TRUNCATED HMAC extension is implemented within this function, it is concluded that the function does not attempt to implement the provided RFC constraint.",success,
10352,tls_set_read_state,Each sequence number is set to zero at the beginning of a connection and whenever the key is changed; the first record transmitted under a particular traffic key MUST use sequence number 0.,296,Fully Matches,"[{'C1': {'code': 'ssl->s3->read_sequence = 0;', 'explanation': 'This line resets the read sequence number to 0 whenever a new encryption state (or key) is set. This directly implements the RFC requirement that the first record transmitted under a particular traffic key must use sequence number 0.'}}]","The function tls_set_read_state includes explicit logic to reset the sequence number (via 'ssl->s3->read_sequence = 0;') when installing a new key. This behavior fulfills the specified RFC requirement that each sequence number is set to zero at the beginning of a connection and whenever the key changes. Other aspects of the RFC (such as additional robust handling of HTTP message formatting) are not relevant to this function, and thus in the context of the sequence number initialization the function fully meets the constraint.",success,
10352,tls_set_read_state,A TLS implementation SHOULD NOT automatically resend early data; applications are in a better position to decide when retransmission is appropriate.,156,Partially Matches,"[{'C1': {'code': 'if (level == ssl_encryption_early_data) {\n      return true;\n    }', 'explanation': 'In the QUIC branch, the function checks if the encryption level is early data and then immediately returns true without installing any early data key. This behavior prevents the automatic installation (and by implication, automatic resending) of early data, which aligns with the guideline that applications should decide when to retransmit early data. However, note that this check only exists in the QUIC-specific path, so the protection is not universal across all TLS paths.'}}]","The provided function includes a mechanism to avoid automatically installing early data keys in QUIC connections by returning early when the encryption level is for early data. This directly addresses the RFC’s recommendation that TLS implementations SHOULD NOT automatically resend early data. However, since this protective behavior is confined to the QUIC branch and does not appear to be applied for non‐QUIC TLS connections, we judge the implementation as partially matching the specification.",success,
