function_id,function_name,sr_content,sr_index,outcome,met_constrains,explanation,status,api_response
2897,ngx_http_range_header_filter,"If all of the preconditions are true, the server supports the Range header field for the target resource, the received Range field-value contains a valid ranges-specifier, and either the range-unit is not supported for that target resource or the ranges-specifier is unsatisfiable with respect to the selected representation, the server SHOULD send a 416 (Range Not Satisfiable) response.",132,Partially Matches,"[{'A1': {'code': '    switch (ngx_http_range_parse(r, ctx, ranges)) {\n\n    case NGX_OK:\n        ngx_http_set_ctx(r, ctx, ngx_http_range_body_filter_module);\n\n        r->headers_out.status = NGX_HTTP_PARTIAL_CONTENT;\n        r->headers_out.status_line.len = 0;\n\n        if (ctx->ranges.nelts == 1) {\n            return ngx_http_range_singlepart_header(r, ctx);\n        }\n\n        return ngx_http_range_multipart_header(r, ctx);\n\n    case NGX_HTTP_RANGE_NOT_SATISFIABLE:\n        return ngx_http_range_not_satisfiable(r);', 'explanation': 'This segment of code detects when the range specifier is unsatisfiable (or the range-unit is not supported, via logic within ngx_http_range_parse) and returns a 416 response (handled in ngx_http_range_not_satisfiable). This directly addresses the RFC requirement to send a 416 (Range Not Satisfiable) response in this case.'}}]","The function inspects several preconditions (HTTP version, response status, content length, allow_ranges flag, etc.) and then processes the Range header when present. It delegates the parsing of the range to ngx_http_range_parse, and in the event that the returned value is NGX_HTTP_RANGE_NOT_SATISFIABLE, it explicitly calls ngx_http_range_not_satisfiable(r) to generate a 416 response. This satisfies one of the key actions (A1) from the RFC. However, while some precondition checks are performed, the function does not explicitly separate checks for a supported range-unit versus an unsatisfiable ranges-specifier (these details seem to be abstracted into the parser). As a result, only some of the labeled spec conditions and actions are visibly implemented in this function, leading to a 'Partially Matches' judgment.",success,
2897,ngx_http_range_header_filter,An origin server without a clock MUST NOT generate a Last-Modified date for a response unless that date value was assigned to the resource by some other system (presumably one with a clock).,55,Does Not Match,[],"The code function is focused on processing and filtering HTTP Range headers, including handling the If-Range header and comparing it with the resource's ETag or Last-Modified time. It does not contain any logic that generates a Last-Modified date or conditions related to an origin server without a clock as specified. Thus, no part of the function visibly implements the constraint about not generating a Last-Modified date unless the value was assigned externally.",success,
2897,ngx_http_range_header_filter,A server MUST ignore an If-Range header field received in a request that does not contain a Range header field.,119,Fully Matches,"[{'C1': {'code': 'if (r->headers_in.range == NULL\n        || r->headers_in.range->value.len < 7\n        || ngx_strncasecmp(r->headers_in.range->value.data,\n                           (u_char *) ""bytes="", 6) != 0)\n{\n    goto next_filter;\n}', 'explanation': ""This code checks for the presence of a valid Range header. If the Range header is missing or invalid, the function bypasses any processing of the If-Range header (by jumping to 'next_filter'), thereby effectively ignoring the If-Range header in accordance with the RFC specification.""}}]","The function correctly implements the RFC requirement by ensuring that if a Range header is not present, the If-Range header is ignored. All the necessary logic to enforce this is contained within the function itself, fulfilling the spec constraint.",success,
2897,ngx_http_range_header_filter,A server that receives an If-Range header field on a Range request MUST evaluate the condition per Section 13.2 prior to performing the method.,121,Fully Matches,"[{'C1': {'code': 'if (if_range->len >= 2 && if_range->data[if_range->len - 1] == \'""\') {\n    if (r->headers_out.etag == NULL) {\n        goto next_filter;\n    }\n    etag = &r->headers_out.etag->value;\n\n    ngx_log_debug2(NGX_LOG_DEBUG_HTTP, r->connection->log, 0,\n                   ""http ir:%V etag:%V"", if_range, etag);\n\n    if (if_range->len != etag->len\n        || ngx_strncmp(if_range->data, etag->data, etag->len) != 0)\n    {\n        goto next_filter;\n    }\n\n    goto parse;\n}', 'explanation': ""This section of the code handles the case when the If-Range header contains an entity tag (identified by ending with a double quote). It compares the provided tag with the response's ETag. If they match, it continues with range processing, which fulfills the RFC requirement to evaluate the condition.""}}, {'C2': {'code': 'if (r->headers_out.last_modified_time == (time_t) -1) {\n    goto next_filter;\n}\n\nif_range_time = ngx_parse_http_time(if_range->data, if_range->len);\n\nngx_log_debug2(NGX_LOG_DEBUG_HTTP, r->connection->log, 0,\n               ""http ir:%T lm:%T"",\n               if_range_time, r->headers_out.last_modified_time);\n\nif (if_range_time != r->headers_out.last_modified_time) {\n    goto next_filter;\n}', 'explanation': ""This segment covers evaluation when the If-Range header is a HTTP-date. After ensuring that a Last-Modified value is available, it parses the date from the If-Range header and compares it to the response's Last-Modified time. If they match exactly, the condition is true. This aligns with the RFC requirement for date validation.""}}]","The function 'ngx_http_range_header_filter' inspects the presence of an If-Range header in a Range request and performs the necessary validations as described in the RFC. It distinguishes between cases where the header contains an entity tag (by checking for a trailing double quote) and where it provides an HTTP-date. In the entity tag case (C1), the function compares the provided tag against the response's ETag. In the HTTP-date case (C2), it parses and compares the date against the Last-Modified time. These checks ensure that the condition mandated by the RFC is evaluated before any range processing is performed. All logic is self-contained within the function, thereby fully matching the specified constraints.",success,
2897,ngx_http_range_header_filter,"Otherwise, the recipient SHOULD process the Range header field as requested.",123,Fully Matches,"[{'C1': {'code': 'if (if_range->len >= 2 && if_range->data[if_range->len - 1] == \'""\') {\n    if (r->headers_out.etag == NULL) {\n        goto next_filter;\n    }\n\n    etag = &r->headers_out.etag->value;\n\n    ngx_log_debug2(NGX_LOG_DEBUG_HTTP, r->connection->log, 0,\n                   ""http ir:%V etag:%V"", if_range, etag);\n\n    if (if_range->len != etag->len\n        || ngx_strncmp(if_range->data, etag->data, etag->len) != 0)\n    {\n        goto next_filter;\n    }\n\n    goto parse;\n}', 'explanation': 'This segment implements the strong entity-tag comparison required by the RFC. It checks that the If-Range header, when formatted as an entity-tag, exactly matches the ETag from the response. If not, the range header is ignored.'}}, {'C2': {'code': 'if (r->headers_in.if_range) {\n    ...\n    if (r->headers_out.last_modified_time == (time_t) -1) {\n        goto next_filter;\n    }\n\n    if_range_time = ngx_parse_http_time(if_range->data, if_range->len);\n\n    ngx_log_debug2(NGX_LOG_DEBUG_HTTP, r->connection->log, 0,\n                   ""http ir:%T lm:%T"",\n                   if_range_time, r->headers_out.last_modified_time);\n\n    if (if_range_time != r->headers_out.last_modified_time) {\n        goto next_filter;\n    }\n}', 'explanation': ""This code deals with the scenario when the If-Range header contains an HTTP-date. It parses the date and compares it with the resource's last modified time. A mismatch causes the Range header to be ignored, as specified by the RFC.""}}, {'A1': {'code': 'parse:\n\nctx = ngx_pcalloc(r->pool, sizeof(ngx_http_range_filter_ctx_t));\nif (ctx == NULL) {\n    return NGX_ERROR;\n}\n\nctx->offset = r->headers_out.content_offset;\n\nranges = r->single_range ? 1 : clcf->max_ranges;\n\nswitch (ngx_http_range_parse(r, ctx, ranges)) {\n\ncase NGX_OK:\n    ngx_http_set_ctx(r, ctx, ngx_http_range_body_filter_module);\n\n    r->headers_out.status = NGX_HTTP_PARTIAL_CONTENT;\n    r->headers_out.status_line.len = 0;\n\n    if (ctx->ranges.nelts == 1) {\n        return ngx_http_range_singlepart_header(r, ctx);\n    }\n\n    return ngx_http_range_multipart_header(r, ctx);\n\ncase NGX_HTTP_RANGE_NOT_SATISFIABLE:\n    return ngx_http_range_not_satisfiable(r);\n\ncase NGX_ERROR:\n    return NGX_ERROR;\n\ndefault: /* NGX_DECLINED */\n    break;\n}', 'explanation': 'When the If-Range conditions are met, the function proceeds to parse the Range header. It sets up the context, processes the range(s), and ultimately sets the response to partial content, fulfilling the action indicated by the spec.'}}]","The function ngx_http_range_header_filter contains explicit logic for handling an If-Range header. It conducts a strong comparison when the header is formatted as an ETag (C1) and uses the HTTP-date comparison when applicable (C2). If either comparison fails, the Range header is ignored. When the conditions are met, the function processes the Range header as requested and sets the appropriate HTTP status (A1). This behavior directly implements the relevant RFC specification regarding the handling of the Range header in the presence of an If-Range header.",success,
2897,ngx_http_range_header_filter,A server MAY ignore the Range header field.,126,Fully Matches,"[{'C1': {'code': 'if (r->http_version < NGX_HTTP_VERSION_10\n    || r->headers_out.status != NGX_HTTP_OK\n    || (r != r->main && !r->subrequest_ranges)\n    || r->headers_out.content_length_n == -1\n    || !r->allow_ranges)\n{\n    return ngx_http_next_header_filter(r);\n}', 'explanation': 'This segment checks various conditions (HTTP version, status, content length, and a flag indicating if range operations are allowed) and promptly bypasses range handling by calling the next header filter, effectively ignoring the Range header when conditions are not met.'}}, {'A1': {'code': 'r->headers_out.accept_ranges = ngx_list_push(&r->headers_out.headers);\nif (r->headers_out.accept_ranges == NULL) {\n    return NGX_ERROR;\n}\nr->headers_out.accept_ranges->hash = 1;\nr->headers_out.accept_ranges->next = NULL;\nngx_str_set(&r->headers_out.accept_ranges->key, ""Accept-Ranges"");\nngx_str_set(&r->headers_out.accept_ranges->value, ""bytes"");', 'explanation': ""This segment adds the 'Accept-Ranges: bytes' header to the outgoing response, which is consistent with the behavior required by the RFC (i.e. supporting byte ranges or effectively ignoring the Range header if no proper subrange processing is possible).""}}]","The function inspects the request for conditions under which range processing is meaningful. If the conditions are not met (for example, the HTTP version is too old, the status is not OK, or there is no valid content length), it does not attempt to process the Range header and instead delegates processing to the next header filter. Additionally, it sets the 'Accept-Ranges: bytes' header when appropriate. These implementations within the function clearly show the intent to either process or ignore the Range header in accordance with the specification that 'A server MAY ignore the Range header field.' Hence, the function fully meets the constraints as required by the spec.",success,
2897,ngx_http_range_header_filter,"Except when excluded below, a recipient cache or origin server MUST evaluate received request preconditions after it has successfully performed its normal request checks and just before it would process the request content (if any) or perform the action associated with the request method.",282,Partially Matches,"[{'C1': {'code': 'if (r->http_version < NGX_HTTP_VERSION_10\n    || r->headers_out.status != NGX_HTTP_OK\n    || (r != r->main && !r->subrequest_ranges)\n    || r->headers_out.content_length_n == -1\n    || !r->allow_ranges)\n{\n    return ngx_http_next_header_filter(r);\n}', 'explanation': ""This segment ensures that range processing (which involves evaluating the 'If-Range' precondition) is only attempted after the request has passed normal checks (e.g., HTTP version, response status, and presence of proper content length). This corresponds to the spec’s directive to evaluate preconditions only after the normal request checks have succeeded.""}}, {'A1': {'code': 'if (r->headers_in.if_range) {\n    if_range = &r->headers_in.if_range->value;\n\n    if (if_range->len >= 2 && if_range->data[if_range->len - 1] == \'""\') {\n\n        if (r->headers_out.etag == NULL) {\n            goto next_filter;\n        }\n\n        etag = &r->headers_out.etag->value;\n\n        ngx_log_debug2(NGX_LOG_DEBUG_HTTP, r->connection->log, 0,\n                       ""http ir:%V etag:%V"", if_range, etag);\n\n        if (if_range->len != etag->len\n            || ngx_strncmp(if_range->data, etag->data, etag->len) != 0)\n        {\n            goto next_filter;\n        }\n\n        goto parse;\n    }\n\n    if (r->headers_out.last_modified_time == (time_t) -1) {\n        goto next_filter;\n    }\n\n    if_range_time = ngx_parse_http_time(if_range->data, if_range->len);\n\n    ngx_log_debug2(NGX_LOG_DEBUG_HTTP, r->connection->log, 0,\n                   ""http ir:%T lm:%T"",\n                   if_range_time, r->headers_out.last_modified_time);\n\n    if (if_range_time != r->headers_out.last_modified_time) {\n        goto next_filter;\n    }\n}', 'explanation': ""This block directly implements the evaluation of the 'If-Range' header: if the header appears to be an ETag (ends with a double-quote), it compares it to the response's ETag; otherwise it parses and compares the modification time. This conditional checking is in line with the RFC requirement regarding processing preconditions just before handling the content.""}}]","The function 'ngx_http_range_header_filter' contains logic that partially implements the HTTP RFC's requirements for processing request preconditions. It first checks that normal request conditions are met (e.g. valid HTTP version, status code OK, valid content length, and allowance for ranges), which aligns with the spec’s requirement to perform normal checks before evaluating preconditions (labeled here as C1). It then proceeds to evaluate the 'If-Range' header against either an ETag or a Last-Modified time (labeled here as A1). However, only the logic related to range processing preconditions is addressed. Other preconditions mentioned in the full RFC context are either handled elsewhere or not visible in this function, so the match is partial.",success,
2897,ngx_http_range_header_filter,An origin server MUST ignore a Range header field that contains a range unit it does not understand.,128,Fully Matches,"[{'C1': {'code': 'if (r->headers_in.range == NULL\n    || r->headers_in.range->value.len < 7\n    || ngx_strncasecmp(r->headers_in.range->value.data, (u_char *) ""bytes="", 6) != 0)\n{\n    goto next_filter;\n}', 'explanation': ""This code checks whether the Range header exists, ensures that its length is at least 7 characters, and confirms that it begins with 'bytes='. If the header does not meet these criteria (i.e., it contains a range unit that is not recognized), the function bypasses any range processing, thereby ignoring the header as required by the RFC.""}}]","The function implements the RFC specification by verifying that the Range header contains a known range unit ('bytes='). If the header does not meet this condition, it is effectively ignored, which fully addresses the constraint stated in the specification.",success,
2898,ngx_http_range_parse,"If all of the preconditions are true, the server supports the Range header field for the target resource, the received Range field-value contains a valid ranges-specifier, and either the range-unit is not supported for that target resource or the ranges-specifier is unsatisfiable with respect to the selected representation, the server SHOULD send a 416 (Range Not Satisfiable) response.",132,Partially Matches,"[{'C1': {'code': ""if (*p < '0' || *p > '9') {\n    return NGX_HTTP_RANGE_NOT_SATISFIABLE;\n}\n\nwhile (*p >= '0' && *p <= '9') {\n    if (start >= cutoff && (start > cutoff || *p - '0' > cutlim)) {\n        return NGX_HTTP_RANGE_NOT_SATISFIABLE;\n    }\n    start = start * 10 + (*p++ - '0');\n}\n\n...\n\nif (ctx->ranges.nelts == 0) {\n    return NGX_HTTP_RANGE_NOT_SATISFIABLE;\n}"", 'explanation': ""This segment checks that the Range header value contains expected numeric digits and that the computed start/end values are within bounds. It returns NGX_HTTP_RANGE_NOT_SATISFIABLE when the ranges-specifier is invalid or unsatisfiable, addressing the RFC's requirement to respond with 416 for invalid ranges.""}}, {'A1': {'code': 'return NGX_HTTP_RANGE_NOT_SATISFIABLE;', 'explanation': 'Throughout the function, when certain error conditions are met (e.g., malformed range, overflow, or unsatisfiability), the function returns NGX_HTTP_RANGE_NOT_SATISFIABLE, thereby attempting to implement the action of sending a 416 (Range Not Satisfiable) response as required.'}}]","The function parses the Range header, validates the range-specifier, and returns a ""416 (Range Not Satisfiable)"" result when the range is malformed or unsatisfiable, which corresponds to the RFC requirement for such cases. However, while it handles many error cases on the rangespec and returns the appropriate status code, it does not fully cover all preconditions noted in the spec (e.g., verifying support for the range-unit or handling partial range responses in all scenarios). Therefore, the implementation only partially matches the RFC's requirements.",success,
2899,ngx_http_range_singlepart_header,"As a result, a sender MUST NOT forward a message with a Content-Length header field value that is known to be incorrect.",48,Does Not Match,[],"The RFC specifies that a sender must not forward a message with a Content-Length header field value known to be incorrect, including considerations such as repeated values or non-matching ABNF. In the function_body, while there is logic to remove any existing Content-Length header (e.g., by setting r->headers_out.content_length->hash = 0 and r->headers_out.content_length = NULL), there is no explicit verification of the Content-Length value against the RFC requirements. The function recalculates a new content length for the Content-Range header, but it does not check for incorrect or repeated Content-Length values as described in the RFC. Therefore, no specific labeled condition or action (for example, a condition to detect an incorrect Content-Length value or an action to reject/replace it) is fully implemented within this function.",success,
2899,ngx_http_range_singlepart_header,"If a single part is being transferred, the server generating the 206 response MUST generate a Content-Range header field, describing what range of the selected representation is enclosed, and a content consisting of the range.",146,Fully Matches,"[{'C1': {'code': 'if (r != r->main) {\n    return ngx_http_next_header_filter(r);\n}', 'explanation': 'Ensures that the header generation process applies only to the main request, which is consistent with handling a single-part 206 response.'}}, {'A1': {'code': 'ngx_str_set(&content_range->key, ""Content-Range"");\n\ncontent_range->value.data = ngx_pnalloc(r->pool,\n                                    sizeof(""bytes -/"") - 1 + 3 * NGX_OFF_T_LEN);\nif (content_range->value.data == NULL) {\n    content_range->hash = 0;\n    r->headers_out.content_range = NULL;\n    return NGX_ERROR;\n}\n\n/* ""Content-Range: bytes SSSS-EEEE/TTTT"" header */\n\nrange = ctx->ranges.elts;\n\ncontent_range->value.len = ngx_sprintf(content_range->value.data,\n                                       ""bytes %O-%O/%O"",\n                                       range->start, range->end - 1,\n                                       r->headers_out.content_length_n)\n                           - content_range->value.data;', 'explanation': 'Allocates and initializes the Content-Range header field with the correct format and values, fulfilling the requirement to describe the transferred range.'}}, {'A2': {'code': 'r->headers_out.content_length_n = range->end - range->start;\nr->headers_out.content_offset = range->start;', 'explanation': 'Adjusts the content length and sets the content offset based on the range values, ensuring the content is correctly represented as the transferred range.'}}]","The function 'ngx_http_range_singlepart_header' directly implements the necessary logic for a single-part 206 response by generating a Content-Range header with the appropriate format and range details, as specified in the HTTP RFC. It also updates the content length and offset accordingly. All these operations are performed within the function, thereby fully matching the specifications provided.",success,
2899,ngx_http_range_singlepart_header,"For byte ranges, a sender SHOULD indicate the complete length of the representation from which the range has been extracted, unless the complete length is unknown or difficult to determine.",287,Partially Matches,"[{'C1': {'code': 'content_range->value.len = ngx_sprintf(content_range->value.data,\n                                           ""bytes %O-%O/%O"",\n                                           range->start, range->end - 1,\n                                           r->headers_out.content_length_n)\n                               - content_range->value.data;', 'explanation': ""This code constructs the Content-Range header in the format 'bytes START-END/TOTAL', thereby including the complete representation length if known. It meets the RFC’s requirement to include the complete length in the header when available.""}}]","The function attempts to implement the RFC requirement for byte ranges by generating a 'Content-Range' header that provides the range and the complete length (using r->headers_out.content_length_n). However, it does not handle the scenario where the complete length is unknown (which should use an asterisk ""*"") nor does it address other aspects (such as ignoring Content-Range for methods where it is undefined) solely within this function. Because only part of the requirement is implemented directly in this function, the overall match is partial.",success,
2900,ngx_http_range_multipart_header,"If multiple parts are being transferred, the server generating the 206 response MUST generate ""multipart/byteranges"" content, as defined in Section 14.6, and a Content-Type header field containing the ""multipart/byteranges"" media type and its required boundary parameter.",147,Fully Matches,"[{'C1': {'code': 'r->headers_out.content_type.data = ngx_pnalloc(r->pool, sizeof(""Content-Type: multipart/byteranges; boundary="") - 1 + NGX_ATOMIC_T_LEN); […]\nr->headers_out.content_type.len = ngx_sprintf(r->headers_out.content_type.data, ""multipart/byteranges; boundary=%0muA"", boundary) - r->headers_out.content_type.data;', 'explanation': ""This segment allocates and sets the overall Content-Type header to 'multipart/byteranges' with the required boundary parameter, directly implementing the RFC requirement for multiple range responses.""}}, {'A1': {'code': 'ctx->boundary_header.data = ngx_pnalloc(r->pool, size); […]\nctx->boundary_header.len = ngx_sprintf(ctx->boundary_header.data, CRLF ""--%0muA"" CRLF ""Content-Type: %V; charset=%V"" CRLF ""Content-Range: bytes "", boundary, &r->headers_out.content_type, &r->headers_out.charset) - ctx->boundary_header.data; […]\nfor (i = 0; i < ctx->ranges.nelts; i++) {\n    range[i].content_range.data = ngx_pnalloc(r->pool, 3 * NGX_OFF_T_LEN + 2 + 4);\n    range[i].content_range.len = ngx_sprintf(range[i].content_range.data, ""%O-%O/%O"" CRLF CRLF, range[i].start, range[i].end - 1, r->headers_out.content_length_n)\n                                 - range[i].content_range.data;\n    […]\n}', 'explanation': 'This code builds each body part by constructing an individual header section that includes the Content-Range. It also creates the boundary separator that prefixes each part. This meets the RFC requirement that each body part in a multipart response must have its own Content-Range header and related boundary formatting.'}}]","The function 'ngx_http_range_multipart_header' directly implements the multipart/byteranges response as specified by the RFC. It allocates and formats a boundary header containing a CRLF, boundary marker, Content-Type, and a preliminary Content-Range field; sets the overall Content-Type header with the 'multipart/byteranges' media type and the boundary parameter; and for each range, it creates a specific Content-Range header. This in-function logic fulfills both the condition (C1) of generating the multipart response header correctly and the associated action (A1) of including and formatting individual Content-Range headers for each body part, thereby fully matching the RFC's requirements.",success,
2900,ngx_http_range_multipart_header,"For byte ranges, a sender SHOULD indicate the complete length of the representation from which the range has been extracted, unless the complete length is unknown or difficult to determine.",287,Fully Matches,"[{'C1': {'code': 'range[i].content_range.len = ngx_sprintf(range[i].content_range.data,\n                                               ""%O-%O/%O"" CRLF CRLF,\n                                               range[i].start, range[i].end - 1,\n                                               r->headers_out.content_length_n)\n                                     - range[i].content_range.data;', 'explanation': ""This code segment builds the Content-Range header for each byte range and includes a numeric value (r->headers_out.content_length_n) after the '/' character. This reflects the RFC requirement for a sender to indicate the complete length of the representation when it is known.""}}]","The function constructs multipart range response headers by embedding headers such as ""Content-Range: bytes ..."" which include the complete length value. This directly addresses the spec requirement that, for byte ranges, a sender SHOULD indicate the complete length of the representation (unless unknown). All of the logic needed to output the complete representation length is present in this function, so it fully matches the relevant RFC constraint.",success,
2900,ngx_http_range_multipart_header,"If the selected representation would have had a Content-Type header field in a 200 (OK) response, the server SHOULD generate that same Content-Type header field in the header area of each body part.",150,Fully Matches,"[{'A1': {'code': 'if (r->headers_out.content_type_len == r->headers_out.content_type.len && r->headers_out.charset.len) {\n    ctx->boundary_header.len = ngx_sprintf(ctx->boundary_header.data,\n                                       CRLF ""--%0muA"" CRLF\n                                       ""Content-Type: %V; charset=%V"" CRLF\n                                       ""Content-Range: bytes "",\n                                       boundary,\n                                       &r->headers_out.content_type,\n                                       &r->headers_out.charset)\n                           - ctx->boundary_header.data;\n} else if (r->headers_out.content_type.len) {\n    ctx->boundary_header.len = ngx_sprintf(ctx->boundary_header.data,\n                                       CRLF ""--%0muA"" CRLF\n                                       ""Content-Type: %V"" CRLF\n                                       ""Content-Range: bytes "",\n                                       boundary,\n                                       &r->headers_out.content_type)\n                           - ctx->boundary_header.data;\n}', 'explanation': 'This code checks if a Content-Type header would have been sent in a 200 OK response, and if so, it generates a corresponding Content-Type header within the boundary header for each body part of the multipart/byteranges response. This directly addresses the spec requirement to include the same Content-Type header field in each body part.'}}]","The function explicitly constructs the multipart response headers by including a Content-Type header in each body part when the original response had one. The implementation uses conditional logic to format the header with or without the charset, ensuring that the header field is replicated. Thus, the function fully implements the corresponding action of the RFC specification.",success,
2900,ngx_http_range_multipart_header,"To avoid confusion with single-part responses, a server MUST NOT generate a Content-Range header field in the HTTP header section of a multiple part response (this field will be sent in each part instead).",148,Fully Matches,"[{'C1': {'code': 'if (r->headers_out.content_range) {\n        r->headers_out.content_range->hash = 0;\n        r->headers_out.content_range = NULL;\n    }', 'explanation': 'This code segment explicitly removes any global Content-Range header from the HTTP response, ensuring that it is not present in the header section for multipart responses, as required by the RFC.'}}, {'A1': {'code': 'range[i].content_range.len = ngx_sprintf(range[i].content_range.data,\n                                               ""%O-%O/%O"" CRLF CRLF,\n                                               range[i].start, range[i].end - 1,\n                                               r->headers_out.content_length_n)\n                                     - range[i].content_range.data;', 'explanation': 'This segment generates a per-part Content-Range header for each body part, aligning with the requirement that each part of a multipart response should include its own Content-Range header.'}}]","The function constructs a multipart response by creating a boundary header that includes the 'Content-Range: bytes ' field within each part, while also setting the overall Content-Type header to 'multipart/byteranges'. Importantly, it removes any global Content-Range header from the HTTP header (as shown in the code removing r->headers_out.content_range), thereby directly addressing the RFC requirement to avoid confusion with single-part responses. Thus, within its scope, the function fully implements the specified conditions and actions from the spec.",success,
2900,ngx_http_range_multipart_header,The message body is itself a protocol element; a sender MUST generate only CRLF to represent line breaks between body parts.,36,Fully Matches,"[{'C1': {'code': 'ngx_sprintf(ctx->boundary_header.data, CRLF ""--%0muA"" CRLF ""Content-Type: %V; charset=%V"" CRLF ""Content-Range: bytes "", boundary, &r->headers_out.content_type, &r->headers_out.charset)\n\nngx_sprintf(ctx->boundary_header.data, CRLF ""--%0muA"" CRLF ""Content-Type: %V"" CRLF ""Content-Range: bytes "", boundary, &r->headers_out.content_type)\n\nngx_sprintf(ctx->boundary_header.data, CRLF ""--%0muA"" CRLF ""Content-Range: bytes "", boundary)', 'explanation': 'The function explicitly uses the CRLF sequence in all its formatted strings for the multipart boundary header. This matches the RFC requirement that only CRLF may be used to represent line breaks between body parts.'}}]","The code function generates the multipart boundary header and range part strings using CRLF for all line breaks. By consistently employing CRLF in its output (as shown in its ngx_sprintf calls), it directly adheres to the RFC specification that mandates exclusively CRLF as the line break representation within the message body.",success,
2900,ngx_http_range_multipart_header,"This means that, aside from the well-known exception noted below, a sender MUST NOT generate multiple field lines with the same name in a message (whether in the headers or trailers) or append a field line when a field line of the same name already exists in the message, unless that field's definition allows multiple field line values to be recombined as a comma-separated list (i.e., at least one alternative of the field's definition allows a comma-separated list, such as an ABNF rule of #(values) defined in Section 5.6.1).",232,Partially Matches,"[{'C1': {'code': 'if (r->headers_out.content_length) {\n    r->headers_out.content_length->hash = 0;\n    r->headers_out.content_length = NULL;\n}\n\nif (r->headers_out.content_range) {\n    r->headers_out.content_range->hash = 0;\n    r->headers_out.content_range = NULL;\n}', 'explanation': 'This code block clears preexisting Content-Length and Content-Range headers so that the response does not output multiple field lines with the same name. It implements, by itself, the RFC requirement to avoid generating duplicate header fields.'}}]","The function assembles a multipart byteranges response and specifically ensures that existing Content-Length and Content-Range headers are removed before sending the response. This action directly addresses the RFC requirement (labeled as C1) that a sender MUST NOT generate multiple header field lines with the same name. However, the function does not handle other facets of the RFC such as managing the order of multiple header lines (when allowed) or handling cases where the specification permits a comma‐separated list. As such, it partially meets the constraints specified in the RFC.",success,
2900,ngx_http_range_multipart_header,A sender that generates a message containing content SHOULD generate a Content-Type header field in that message unless the intended media type of the enclosed representation is unknown to the sender.,34,Fully Matches,"[{'C1': {'code': 'if (r->headers_out.content_type.len) {\n    ctx->boundary_header.len = ngx_sprintf(ctx->boundary_header.data,\n                                       CRLF ""--%0muA"" CRLF\n                                       ""Content-Type: %V"" CRLF\n                                       ""Content-Range: bytes "",\n                                       boundary,\n                                       &r->headers_out.content_type)\n                               - ctx->boundary_header.data;\n}\n...\n\nr->headers_out.content_type.data = ngx_pnalloc(r->pool,\n                    sizeof(""Content-Type: multipart/byteranges; boundary="") - 1\n                    + NGX_ATOMIC_T_LEN);\nif (r->headers_out.content_type.data == NULL) {\n    return NGX_ERROR;\n}\n\nr->headers_out.content_type.len = ngx_sprintf(r->headers_out.content_type.data,\n                                       ""multipart/byteranges; boundary=%0muA"",\n                                       boundary)\n                           - r->headers_out.content_type.data;\n\nr->headers_out.content_type_len = r->headers_out.content_type.len;', 'explanation': ""The function explicitly checks if a known Content-Type is available (and further adds charset if available) in the boundary header, and then it allocates and sets the final Content-Type header to 'multipart/byteranges; boundary=...'. This matches the RFC specification that a Content-Type header must be generated when the media type is known.""}}]","The function ngx_http_range_multipart_header constructs a proper Content-Type header for a multipart/byteranges response by verifying the presence of a known media type and including the charset when available. This logic directly addresses the specification requirement that a sender generating a message with content should include a Content-Type header unless the media type is unknown. All relevant actions are handled within this function itself, thereby fully matching the spec constraints.",success,
2900,ngx_http_range_multipart_header,"Within the header area of each body part in the multipart content, the server MUST generate a Content-Range header field corresponding to the range being enclosed in that body part.",149,Fully Matches,"[{'C1': {'code': 'CRLF ""--%0muA"" CRLF\n""Content-Type: %V; charset=%V"" CRLF\n""Content-Range: bytes ""\n\nand\n\nCRLF ""--%0muA"" CRLF\n""Content-Type: %V"" CRLF\n""Content-Range: bytes ""', 'explanation': ""These sprintf calls construct the header for each body part in the multipart response. They embed the literal 'Content-Range: bytes ' string in the boundary header, thereby addressing the requirement to generate a Content-Range header field corresponding to the enclosed range.""}}, {'A1': {'code': 'range[i].content_range.len = ngx_sprintf(range[i].content_range.data,\n                                               ""%O-%O/%O"" CRLF CRLF,\n                                               range[i].start, range[i].end - 1,\n                                               r->headers_out.content_length_n)\n                                     - range[i].content_range.data;', 'explanation': 'This code allocates and formats the specific byte range (start-end/total) for each part. It appends the CRLF terminators, effectively finalizing the Content-Range header field for that body part.'}}]","The function 'ngx_http_range_multipart_header' sets the overall Content-Type header to 'multipart/byteranges' with the required boundary parameter and constructs the header sections for each body part. This includes embedding the 'Content-Range: bytes ' literal in the boundary header and then, for each range, appending the formatted range details. Thus, the function fully implements the RFC requirement to generate a Content-Range header field in the header area of each multipart body part.",success,
2900,ngx_http_range_multipart_header,"As a result, a sender MUST NOT forward a message with a Content-Length header field value that is known to be incorrect.",48,Does Not Match,[],"The provided function is concerned with constructing a multipart/byteranges response by calculating and assigning a new content length (via r->headers_out.content_length_n) and by removing the original Content-Length and Content-Range header fields. However, it does not include any logic to validate or verify that an incoming Content-Length header field is correct or adheres to the ABNF specified by the RFC. In other words, there is no code that checks if the Content-Length is known to be incorrect or that handles the exception for a repeated decimal value. Since the spec requires that a sender MUST NOT forward a message with a Content-Length header field value which is known to be incorrect, and this function does not address that condition within its implementation, it does not meet the given spec constraints.",success,
